ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,hour,month,day_name,year,Crime_Severity_Score,Crime_Type_Code,KMeans_Cluster,DBSCAN_Cluster,HC_Cluster,Temporal_cluster,TSNE_1,TSNE_2
14010352,JJ466753,2025-10-27 07:50:00,024XX W WINONA ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,0,0,2031,20,40,4,26,1158873.0,1934091.0,2025,11/04/2025 03:42:09 PM,41.974880864,-87.691148675,"(41.974880864, -87.691148675)",7,10,0,2025,1,19,1,-1,0,0,30.960527,66.68294
14010308,JJ466749,2025-10-27 07:45:00,002XX E PEARSON ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,0,0,1833,18,2,8,06,1178877.0,1906110.0,2025,11/04/2025 03:42:09 PM,41.89766525,-87.618446259,"(41.89766525, -87.618446259)",7,10,0,2025,2,3,1,-1,0,0,-2.772943,-23.564224
14010487,JJ466746,2025-10-27 07:40:00,024XX W 47TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,1,0,922,9,15,58,04B,1160965.0,1873448.0,2025,11/04/2025 03:42:09 PM,41.808428094,-87.685140365,"(41.808428094, -87.685140365)",7,10,0,2025,3,2,3,-1,2,0,-18.801374,-2.398043
14010366,JJ466770,2025-10-27 07:40:00,027XX E 89TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SCHOOL - PUBLIC GROUNDS,0,0,423,4,7,46,15,1195915.0,1846487.0,2025,11/04/2025 03:42:09 PM,41.73365047,-87.557845321,"(41.73365047, -87.557845321)",7,10,0,2025,3,27,1,-1,0,0,-23.93095,43.53966
14010357,JJ466777,2025-10-27 07:36:00,033XX W BELMONT AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,0,0,1412,14,35,21,08B,1153353.0,1921084.0,2025,11/04/2025 03:42:09 PM,41.939300539,-87.711794487,"(41.939300539, -87.711794487)",7,10,0,2025,3,2,1,-1,0,0,-27.843746,-33.42229
14010324,JJ466754,2025-10-27 07:30:00,055XX S CICERO AVE,0560,ASSAULT,SIMPLE,STREET,0,0,813,8,13,56,08A,1145565.0,1867583.0,2025,11/04/2025 03:42:09 PM,41.792638452,-87.741772772,"(41.792638452, -87.741772772)",7,10,0,2025,3,1,1,-1,0,0,-21.910751,3.3613174
14010287,JJ466738,2025-10-27 07:15:00,036XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,212,2,4,35,07,1179453.0,1881002.0,2025,11/04/2025 03:42:09 PM,41.82875423,-87.617100057,"(41.82875423, -87.617100057)",7,10,0,2025,2,15,1,-1,0,0,17.61645,3.2731204
14010349,JJ466755,2025-10-27 07:10:00,028XX W 38TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,0,0,911,9,12,58,04A,1158010.0,1879316.0,2025,11/04/2025 03:42:09 PM,41.824591273,-87.695819015,"(41.824591273, -87.695819015)",7,10,0,2025,3,1,1,-1,0,0,-18.94652,-2.4819264
14010406,JJ466778,2025-10-27 07:00:00,014XX S TRIPP AVE,0810,THEFT,OVER $500,ALLEY,0,0,1011,10,24,29,06,1148285.0,1892741.0,2025,11/04/2025 03:42:09 PM,41.861623721,-87.731152127,"(41.861623721, -87.731152127)",7,10,0,2025,2,26,1,-1,0,0,44.148823,2.4637675
14011408,JJ466798,2025-10-27 07:00:00,035XX W WAVELAND AVE,0810,THEFT,OVER $500,STREET,0,0,1732,17,35,16,06,1152238.0,1924374.0,2025,11/04/2025 03:42:09 PM,41.948350659,-87.715805333,"(41.948350659, -87.715805333)",7,10,0,2025,2,26,1,-1,0,0,63.14979,0.5604956
14011707,JJ467710,2025-10-27 07:00:00,057XX S BISHOP ST,0820,THEFT,$500 AND UNDER,STREET,0,0,713,7,16,67,06,1167643.0,1866744.0,2025,11/04/2025 03:42:09 PM,41.789890724,-87.660839339,"(41.789890724, -87.660839339)",7,10,0,2025,2,26,1,-1,0,0,1.1489546,23.176346
14012131,JJ468797,2025-10-27 07:00:00,095XX S WOODLAWN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,511,5,8,50,14,1185874.0,1841974.0,2025,11/04/2025 03:42:09 PM,41.721508675,-87.594771891,"(41.721508675, -87.594771891)",7,10,0,2025,3,5,1,-1,0,0,-56.1713,26.956701
14015982,JJ473653,2025-10-27 07:00:00,065XX S KIMBARK AVE,0810,THEFT,OVER $500,STREET,0,0,321,3,20,42,06,1185762.0,1861929.0,2025,11/04/2025 03:42:09 PM,41.776269833,-87.594554547,"(41.776269833, -87.594554547)",7,10,0,2025,2,26,1,-1,0,0,0.31812245,20.815033
14010391,JJ466893,2025-10-27 07:00:00,030XX W POLK ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,0,1,1134,11,28,27,08A,1156170.0,1896212.0,2025,11/04/2025 03:42:09 PM,41.8709931,-87.702113843,"(41.8709931, -87.702113843)",7,10,0,2025,1,19,0,-1,1,0,25.41597,59.21251
14010388,JJ466896,2025-10-27 07:00:00,106XX S LAWNDALE AVE,0810,THEFT,OVER $500,RESIDENCE,0,0,2211,22,19,74,06,1153566.0,1833741.0,2025,11/04/2025 03:42:09 PM,41.699615464,-87.713327957,"(41.699615464, -87.713327957)",7,10,0,2025,2,26,1,-1,0,0,27.095722,21.308018
14011446,JJ468093,2025-10-27 07:00:00,008XX E 49TH ST,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),0,0,223,2,4,39,06,1182763.0,1872705.0,2025,11/04/2025 03:42:09 PM,41.805910282,-87.605213982,"(41.805910282, -87.605213982)",7,10,0,2025,2,26,1,-1,0,0,0.16012838,20.186441
14010504,JJ466953,2025-10-27 06:55:00,017XX W TAYLOR ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,STREET,0,0,1231,12,27,28,26,1164761.0,1895624.0,2025,11/04/2025 03:42:09 PM,41.869201889,-87.670589881,"(41.869201889, -87.670589881)",6,10,0,2025,1,19,1,-1,0,0,24.931831,59.425514
14010389,JJ466879,2025-10-27 06:45:00,018XX N HERMITAGE AVE,1375,CRIMINAL DAMAGE,INSTITUTIONAL VANDALISM,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,0,0,1433,14,32,22,14,1164392.0,1912373.0,2025,11/04/2025 03:42:09 PM,41.91517024,-87.671470254,"(41.91517024, -87.671470254)",6,10,0,2025,3,5,1,-1,0,0,-43.58162,-18.614862
14011071,JJ467107,2025-10-27 06:45:00,004XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,0,0,1834,18,42,8,06,1177361.0,1903270.0,2025,11/04/2025 03:42:09 PM,41.889906681,-87.624100509,"(41.889906681, -87.624100509)",6,10,0,2025,2,26,1,-1,0,0,77.341675,-0.5238807
14010314,JJ466735,2025-10-27 06:40:00,079XX S WESTERN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,0,0,835,8,18,70,03,1161754.0,1852117.0,2025,11/04/2025 03:42:09 PM,41.749876545,-87.682838316,"(41.749876545, -87.682838316)",6,10,0,2025,3,23,1,-1,0,0,-25.374973,46.041534
14010370,JJ466736,2025-10-27 06:30:00,108XX S DOTY AVE W,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,1,513,5,9,50,08B,1185694.0,1833312.0,2025,11/04/2025 03:42:09 PM,41.697743347,-87.595702973,"(41.697743347, -87.595702973)",6,10,0,2025,3,2,0,-1,1,0,-56.02,26.78727
14010424,JJ466719,2025-10-27 06:30:00,053XX W CARMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1623,16,45,11,14,1139891.0,1933404.0,2025,11/04/2025 03:42:09 PM,41.97336493,-87.76096922,"(41.97336493, -87.76096922)",6,10,0,2025,3,5,1,-1,0,0,-26.558777,-36.54736
14010294,JJ466714,2025-10-27 06:27:00,057XX S CICERO AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,1,0,813,8,13,56,15,1145654.0,1866253.0,2025,11/04/2025 03:42:09 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)",6,10,0,2025,3,27,3,-1,2,0,-33.52071,53.962383
14010823,JJ467490,2025-10-27 06:20:00,028XX S SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,0,0,1033,10,24,30,14,1156822.0,1885102.0,2025,11/04/2025 03:42:09 PM,41.840492863,-87.700020957,"(41.840492863, -87.700020957)",6,10,0,2025,3,5,1,-1,0,0,-19.697477,-2.8248951
14010412,JJ466807,2025-10-27 06:15:00,042XX N BELL AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,0,0,1911,19,47,5,06,1160601.0,1928178.0,2025,11/04/2025 03:42:09 PM,41.958619585,-87.684958809,"(41.958619585, -87.684958809)",6,10,0,2025,2,3,1,-1,0,0,-5.0331726,-25.92151
14010844,JJ467283,2025-10-27 06:10:00,014XX E 60TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,314,3,5,42,14,1186803.0,1865521.0,2025,11/04/2025 03:42:09 PM,41.786101973,-87.590624629,"(41.786101973, -87.590624629)",6,10,0,2025,3,5,1,-1,0,0,-15.544437,16.626413
14010386,JJ466707,2025-10-27 06:04:00,050XX W DEMING PL,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,VEHICLE NON-COMMERCIAL,0,0,2521,25,31,19,06,1142461.0,1916500.0,2025,11/04/2025 03:42:09 PM,41.926931316,-87.751940272,"(41.926931316, -87.751940272)",6,10,0,2025,2,3,1,-1,0,0,-3.7453353,-33.140385
14010269,JJ466709,2025-10-27 06:00:00,002XX E 135TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,533,5,10,54,08B,1180254.0,1815478.0,2025,11/04/2025 03:42:09 PM,41.648930311,-87.616164633,"(41.648930311, -87.616164633)",6,10,0,2025,3,2,0,-1,1,0,-55.730152,25.235954
14010552,JJ467179,2025-10-27 06:00:00,052XX N LAKE SHORE DR NB,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,2024,20,48,3,14,1170060.0,1934616.0,2025,11/04/2025 03:42:09 PM,41.976083984,-87.649995274,"(41.976083984, -87.649995274)",6,10,0,2025,3,5,1,-1,0,0,-45.045414,-16.544643
14010353,JJ466742,2025-10-27 06:00:00,013XX E 47TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,222,2,4,39,14,1185692.0,1874100.0,2025,11/04/2025 03:42:09 PM,41.809669669,-87.594427666,"(41.809669669, -87.594427666)",6,10,0,2025,3,5,1,-1,0,0,-15.455112,16.291677
14011050,JJ467045,2025-10-27 06:00:00,046XX N Ashland Ave,1320,CRIMINAL DAMAGE,TO VEHICLE,PARK PROPERTY,0,0,1912,19,47,3,14,1164820.0,1930921.0,2025,11/04/2025 03:42:09 PM,41.966057848,-87.669370028,"(41.966057848, -87.669370028)",6,10,0,2025,3,5,1,-1,0,0,-44.92743,-16.701117
14010491,JJ466758,2025-10-27 06:00:00,019XX N NARRAGANSETT AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,2512,25,29,19,07,1133426.0,1912665.0,2025,11/04/2025 03:42:09 PM,41.916570924,-87.785230608,"(41.916570924, -87.785230608)",6,10,0,2025,2,15,1,-1,0,0,36.771355,-4.349862
14012596,JJ469430,2025-10-27 06:00:00,024XX W WARREN BLVD,0820,THEFT,$500 AND UNDER,STREET,0,0,1222,12,27,28,06,1160173.0,1900283.0,2025,11/04/2025 03:42:09 PM,41.882082585,-87.687304867,"(41.882082585, -87.687304867)",6,10,0,2025,2,26,1,-1,0,0,72.97529,0.32885385
14010283,JJ466720,2025-10-27 05:58:00,062XX N CAMPBELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,2413,24,50,2,07,1158526.0,1941278.0,2025,11/04/2025 03:42:09 PM,41.994609436,-87.692226879,"(41.994609436, -87.692226879)",5,10,0,2025,2,15,1,-1,0,0,29.66731,-1.9047107
14011278,JJ466708,2025-10-27 05:50:00,044XX N HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1723,17,33,14,08B,1150254.0,1929430.0,2025,11/04/2025 03:42:09 PM,41.962263689,-87.722965796,"(41.962263689, -87.722965796)",5,10,0,2025,3,2,0,-1,1,0,-26.788755,-33.479984
14011031,JJ467029,2025-10-27 05:50:00,042XX W FORD CITY DR,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,RESIDENCE,0,0,833,8,18,65,07,1148829.0,1853237.0,2025,11/04/2025 03:42:09 PM,41.753208408,-87.730172879,"(41.753208408, -87.730172879)",5,10,0,2025,2,15,1,-1,0,0,22.795578,6.814106
14021157,JJ479862,2025-10-27 05:40:00,039XX N LECLAIRE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,0,0,1634,16,45,15,06,1141659.0,1925649.0,2025,11/08/2025 03:43:33 PM,41.952051946,-87.754660372,"(41.952051946, -87.754660372)",5,10,0,2025,2,3,1,-1,0,0,-4.0499682,-33.16299
14010262,JJ466700,2025-10-27 05:40:00,016XX W CERMAK RD,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,0,0,1234,12,25,31,03,1165877.0,1889479.0,2025,11/04/2025 03:42:09 PM,41.852315746,-87.666667947,"(41.852315746, -87.666667947)",5,10,0,2025,3,23,1,-1,0,0,-34.558598,52.74489
14010381,JJ466858,2025-10-27 05:40:00,004XX N RUSH ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,1834,18,42,8,06,1177025.0,1903424.0,2025,11/04/2025 03:42:09 PM,41.890336879,-87.625329768,"(41.890336879, -87.625329768)",5,10,0,2025,2,3,1,-1,0,0,-3.1841784,-23.261616
14010310,JJ466704,2025-10-27 05:14:00,031XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1022,10,24,30,14,1155924.0,1889214.0,2025,11/04/2025 03:42:09 PM,41.85179479,-87.703205568,"(41.85179479, -87.703205568)",5,10,0,2025,3,5,1,-1,0,0,-20.035395,-2.8835742
14010320,JJ466703,2025-10-27 05:08:00,049XX W 64TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,1,0,813,8,13,64,04A,1144732.0,1861716.0,2025,11/04/2025 03:42:09 PM,41.776554115,-87.744974535,"(41.776554115, -87.744974535)",5,10,0,2025,3,1,3,-1,2,0,-21.46132,2.7650423
14010257,JJ466690,2025-10-27 05:08:00,014XX N CLAREMONT AVE,1330,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING / GROUNDS,0,0,1424,14,1,24,26,1160479.0,1909519.0,2025,11/04/2025 03:42:09 PM,41.907420613,-87.685925328,"(41.907420613, -87.685925328)",5,10,0,2025,1,7,1,-1,0,0,18.992407,53.275784
14010304,JJ466744,2025-10-27 05:00:00,118XX S AVENUE O,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,433,4,10,55,07,1200937.0,1827157.0,2025,11/04/2025 03:42:09 PM,41.680481664,-87.540099953,"(41.680481664, -87.540099953)",5,10,0,2025,2,15,1,-1,0,0,13.921436,3.098829
14011058,JJ467037,2025-10-27 05:00:00,009XX W 49TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,0,0,933,9,20,61,14,1170979.0,1872011.0,2025,11/04/2025 03:42:09 PM,41.80427169,-87.648453342,"(41.80427169, -87.648453342)",5,10,0,2025,3,5,1,-1,0,0,-16.478786,13.572828
14013990,JJ470975,2025-10-27 05:00:00,011XX E 95TH ST,0810,THEFT,OVER $500,CONSTRUCTION SITE,0,0,413,4,8,47,06,1185667.0,1842221.0,2025,11/04/2025 03:42:09 PM,41.722191342,-87.595522331,"(41.722191342, -87.595522331)",5,10,0,2025,2,26,1,-1,0,0,2.7696557,19.804392
14010738,JJ467327,2025-10-27 05:00:00,017XX W 21ST ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,0,1,1234,12,25,31,26,1165139.0,1890123.0,2025,11/04/2025 03:42:09 PM,41.854098634,-87.669358337,"(41.854098634, -87.669358337)",5,10,0,2025,1,19,0,-1,1,0,24.775328,59.411068
14014861,JJ472269,2025-10-27 05:00:00,089XX S ELIZABETH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,2222,22,21,73,05,1169559.0,1845516.0,2025,11/04/2025 03:42:09 PM,41.731596994,-87.654428225,"(41.731596994, -87.654428225)",5,10,0,2025,2,3,1,-1,0,0,-0.489913,-7.9663515
14010252,JJ466687,2025-10-27 04:41:00,054XX W JACKSON BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,1,1522,15,29,25,26,1140275.0,1898138.0,2025,11/04/2025 03:42:09 PM,41.876584216,-87.760423586,"(41.876584216, -87.760423586)",4,10,0,2025,1,19,0,-1,1,0,24.867855,54.868187
14012408,JJ469085,2025-10-27 04:31:00,053XX W NELSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,2514,25,31,19,14,1140144.0,1919759.0,2025,11/04/2025 03:42:09 PM,41.935917145,-87.76037433,"(41.935917145, -87.76037433)",4,10,0,2025,3,5,1,-1,0,0,-19.967604,-32.49287
14011541,JJ468091,2025-10-27 04:30:00,012XX W JARVIS AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,0,0,2422,24,49,1,07,1166146.0,1949176.0,2025,11/04/2025 03:42:09 PM,42.016121726,-87.66396997,"(42.016121726, -87.66396997)",4,10,0,2025,2,15,1,-1,0,0,29.653994,-2.0004156
14010236,JJ466683,2025-10-27 04:28:00,004XX E 29TH ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,0,0,133,1,4,35,26,1179604.0,1885860.0,2025,11/04/2025 03:42:09 PM,41.842081476,-87.616397291,"(41.842081476, -87.616397291)",4,10,0,2025,1,19,1,-1,0,0,17.713104,60.42825
14010922,JJ466693,2025-10-27 04:20:00,088XX S HARPER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,412,4,8,48,14,1187995.0,1846614.0,2025,11/04/2025 03:42:09 PM,41.734191129,-87.586855781,"(41.734191129, -87.586855781)",4,10,0,2025,3,5,1,-1,0,0,-17.575306,18.1281
14010301,JJ466680,2025-10-27 04:15:00,030XX W TOUHY AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,1,0,2411,24,50,2,05,1154936.0,1947569.0,2025,11/04/2025 03:42:09 PM,42.011945194,-87.705262824,"(42.011945194, -87.705262824)",4,10,0,2025,2,3,3,-1,2,0,-5.828883,-26.514114
14010452,JJ467009,2025-10-27 04:14:00,078XX S EVANS AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,0,0,624,6,6,69,06,1182583.0,1853233.0,2025,11/04/2025 03:42:09 PM,41.752481491,-87.606477796,"(41.752481491, -87.606477796)",4,10,0,2025,2,3,1,-1,0,0,0.10390284,-8.415661
14010272,JJ466681,2025-10-27 04:12:00,043XX S UNION AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0,1,925,9,11,61,06,1172359.0,1875931.0,2025,11/04/2025 03:42:09 PM,41.814998276,-87.643276728,"(41.814998276, -87.643276728)",4,10,0,2025,2,26,0,-1,1,0,1.3129627,17.388758
14010218,JJ466674,2025-10-27 04:04:00,033XX W CARROLL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0,0,1123,11,28,27,06,1154031.0,1902203.0,2025,11/04/2025 03:42:09 PM,41.887475918,-87.709807121,"(41.887475918, -87.709807121)",4,10,0,2025,2,26,1,-1,0,0,43.232426,3.483443
14010275,JJ466701,2025-10-27 04:03:00,007XX E 67TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,0,0,321,3,20,42,04B,1182461.0,1860755.0,2025,11/04/2025 03:42:09 PM,41.773125446,-87.606692018,"(41.773125446, -87.606692018)",4,10,0,2025,3,2,1,-1,0,0,-17.273441,16.777943
14010323,JJ466739,2025-10-27 04:00:00,083XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,1,632,6,8,44,08B,1184338.0,1849885.0,2025,11/04/2025 03:42:09 PM,41.743253365,-87.600151078,"(41.743253365, -87.600151078)",4,10,0,2025,3,2,0,-1,1,0,-17.540424,17.32106
14010255,JJ466672,2025-10-27 04:00:00,012XX S KEDVALE AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,0,1,1011,10,24,29,04B,1148909.0,1894217.0,2025,11/04/2025 03:42:09 PM,41.86566201,-87.728823362,"(41.86566201, -87.728823362)",4,10,0,2025,3,2,0,-1,1,0,-21.02638,-2.6428878
14010221,JJ466676,2025-10-27 03:50:00,010XX N PULASKI RD,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE - GARAGE,0,0,1111,11,37,23,26,1149532.0,1906605.0,2025,11/04/2025 03:42:09 PM,41.899643987,-87.726214551,"(41.899643987, -87.726214551)",3,10,0,2025,1,7,1,-1,0,0,19.83535,53.60759
14010280,JJ466669,2025-10-27 03:45:00,022XX N CALIFORNIA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,0,0,1414,14,1,22,05,1157333.0,1914871.0,2025,11/04/2025 03:42:09 PM,41.922171503,-87.697336223,"(41.922171503, -87.697336223)",3,10,0,2025,2,3,1,-1,0,0,-5.1918073,-25.166483
14010224,JJ466668,2025-10-27 03:44:00,079XX S ABERDEEN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,612,6,17,71,07,1170360.0,1852189.0,2025,11/04/2025 03:42:09 PM,41.749891251,-87.651300108,"(41.749891251, -87.651300108)",3,10,0,2025,2,15,1,-1,0,0,14.12995,7.729676
14010231,JJ466675,2025-10-27 03:42:00,109XX S VERNON AVE,0820,THEFT,$500 AND UNDER,STREET,0,1,513,5,9,49,06,1181185.0,1832520.0,2025,11/04/2025 03:42:09 PM,41.695674774,-87.612236647,"(41.695674774, -87.612236647)",3,10,0,2025,2,26,0,-1,1,0,2.982676,19.47899
14010251,JJ466671,2025-10-27 03:36:00,022XX E 70TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,331,3,5,43,08B,1192214.0,1858984.0,2025,11/04/2025 03:42:09 PM,41.768034001,-87.570998053,"(41.768034001, -87.570998053)",3,10,0,2025,3,2,0,-1,1,0,-17.682652,18.837414
14011182,JJ467398,2025-10-27 03:35:00,019XX N NARRAGANSETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,0,0,2513,25,29,25,14,1133433.0,1912362.0,2025,11/04/2025 03:42:09 PM,41.915739332,-87.785212004,"(41.915739332, -87.785212004)",3,10,0,2025,3,5,1,-1,0,0,-20.6219,-32.784115
14010267,JJ466697,2025-10-27 03:30:00,116XX S WALLACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,524,5,21,53,07,1174397.0,1827665.0,2025,11/04/2025 03:42:09 PM,41.682505165,-87.637233413,"(41.682505165, -87.637233413)",3,10,0,2025,2,15,1,-1,0,0,13.092887,7.4032454
14010264,JJ466665,2025-10-27 03:20:00,004XX E 87TH ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,GAS STATION,0,1,632,6,8,44,04B,1180546.0,1847395.0,2025,11/04/2025 03:42:09 PM,41.736508334,-87.614121283,"(41.736508334, -87.614121283)",3,10,0,2025,3,2,0,-1,1,0,-17.551954,16.831768
14010274,JJ466662,2025-10-27 03:14:00,046XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,924,9,15,61,08B,1165459.0,1873909.0,2025,11/04/2025 03:42:09 PM,41.809598939,-87.668644292,"(41.809598939, -87.668644292)",3,10,0,2025,3,2,0,-1,1,0,-16.533878,13.204662
14010268,JJ466658,2025-10-27 03:11:00,092XX S ANTHONY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,0,0,423,4,7,48,04A,1196541.0,1844306.0,2025,11/04/2025 03:42:09 PM,41.727650121,-87.555624209,"(41.727650121, -87.555624209)",3,10,0,2025,3,1,1,-1,0,0,-17.610363,19.523594
14010791,JJ467304,2025-10-27 03:00:00,054XX S CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,923,9,14,63,07,1158634.0,1868423.0,2025,11/04/2025 03:42:09 PM,41.794686755,-87.693827111,"(41.794686755, -87.693827111)",3,10,0,2025,2,15,1,-1,0,0,21.684204,6.839302
14010214,JJ466664,2025-10-27 03:00:00,065XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,723,7,6,68,08B,1173163.0,1861518.0,2025,11/04/2025 03:42:09 PM,41.775429728,-87.640753492,"(41.775429728, -87.640753492)",3,10,0,2025,3,2,0,-1,1,0,-17.400892,13.919361
14012728,JJ469613,2025-10-27 03:00:00,013XX S SPAULDING AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,0,0,1022,10,24,29,06,1154578.0,1893575.0,2025,11/04/2025 03:42:09 PM,41.863788863,-87.708029195,"(41.863788863, -87.708029195)",3,10,0,2025,2,26,1,-1,0,0,43.280994,3.6074145
14010265,JJ466657,2025-10-27 02:58:00,014XX W DEVON AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,0,0,2432,24,49,1,05,1165696.0,1942616.0,2025,11/04/2025 03:42:09 PM,41.99813061,-87.665814038,"(41.99813061, -87.665814038)",2,10,0,2025,2,3,1,-1,0,0,-6.523851,-25.70033
14010242,JJ466667,2025-10-27 02:52:00,021XX S WABASH AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,1,0,131,1,3,33,26,1177085.0,1890045.0,2025,11/04/2025 03:42:09 PM,41.853622744,-87.625514585,"(41.853622744, -87.625514585)",2,10,0,2025,1,7,3,-1,2,0,20.07113,60.27594
14010233,JJ466670,2025-10-27 02:45:00,093XX S MANISTEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,0,0,423,4,7,48,14,1196263.0,1843490.0,2025,11/04/2025 03:42:09 PM,41.725417834,-87.556669516,"(41.725417834, -87.556669516)",2,10,0,2025,3,5,1,-1,0,0,-17.856627,19.815178
14010229,JJ466659,2025-10-27 02:45:00,044XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,925,9,15,61,08B,1172707.0,1875385.0,2025,11/04/2025 03:42:09 PM,41.813492323,-87.642016331,"(41.813492323, -87.642016331)",2,10,0,2025,3,2,0,-1,1,0,-16.85176,14.04896
